Date_Param,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku,Maluku Utara,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua,Papua Barat,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-06-08,167400.0,172650.0,144850.0,169200.0,223250.0,169000.0,169500.0,166850.0,169300.0,157050.0,254950.0,224900.0,148400.0,170400.0,146650.0,147000.0,179650.0,167450.0,168847.7050675107,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,170350.0,149900.0,143100.0,152900.0,156900.0,155000.0
2022-06-09,167400.0,172650.0,144850.0,169200.0,223250.0,169000.0,169500.0,166850.0,169300.0,157050.0,254950.0,224900.0,148400.0,170400.0,146650.0,147000.0,179650.0,167450.0,168839.41443179725,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,170350.0,149900.0,143100.0,152900.0,156900.0,155000.0
2022-06-10,168000.0,172650.0,144850.0,169200.0,223250.0,169000.0,169500.0,166850.0,169300.0,157050.0,254950.0,224900.0,148400.0,170400.0,146650.0,147000.0,179650.0,167450.0,168833.57982121545,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,170350.0,149900.0,143100.0,152900.0,156900.0,155000.0
2022-06-11,168000.0,172650.0,144850.0,169200.0,223250.0,169000.0,169500.0,166850.0,169300.0,157050.0,254950.0,224900.0,148400.0,170400.0,146650.0,147000.0,179650.0,167450.0,168797.14888917768,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,170350.0,149900.0,143100.0,152900.0,156900.0,155000.0
2022-06-12,168000.0,172650.0,144850.0,169200.0,223250.0,169000.0,169500.0,166850.0,169300.0,157050.0,254950.0,224900.0,148400.0,170400.0,146650.0,147000.0,179650.0,167450.0,168787.48453083693,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,170350.0,149900.0,143100.0,152900.0,156900.0,155000.0
2022-06-13,168250.0,172650.0,144850.0,169200.0,223250.0,169000.0,169500.0,166850.0,169300.0,157050.0,254950.0,224900.0,148400.0,170400.0,146650.0,147000.0,179650.0,167450.0,168784.21052631567,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,170350.0,149900.0,143100.0,152900.0,156900.0,155000.0
2022-06-14,168250.0,172850.0,148350.0,169200.0,222750.0,169000.0,169500.0,166650.0,170900.0,157100.0,254950.0,224900.0,148400.0,170400.0,146650.0,147000.0,179650.0,172200.0,168592.37589665278,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,170350.0,149900.0,143100.0,152900.0,156900.0,155000.0
2022-06-15,168250.0,172850.0,148350.0,169200.0,222750.0,169000.0,169500.0,166650.0,172850.0,157750.0,254950.0,224900.0,148400.0,166650.0,146650.0,147000.0,179650.0,172200.0,168373.48310206045,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-16,168250.0,172850.0,148350.0,169200.0,222750.0,169000.0,169500.0,166650.0,172850.0,157750.0,254950.0,224900.0,148400.0,166650.0,146650.0,147000.0,179650.0,172200.0,168153.87631488076,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-17,168250.0,172850.0,148350.0,169200.0,222750.0,169000.0,169500.0,166650.0,172850.0,157750.0,254950.0,224900.0,148400.0,166650.0,146650.0,147000.0,179650.0,172200.0,167932.8734016641,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-18,168250.0,172850.0,148350.0,169200.0,222750.0,169000.0,169500.0,166650.0,172850.0,157750.0,254950.0,224900.0,148400.0,166650.0,146650.0,147000.0,179650.0,172200.0,167693.8314944902,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-19,168250.0,172850.0,148350.0,169200.0,222750.0,169000.0,169500.0,166650.0,172850.0,157750.0,254950.0,224900.0,148400.0,166650.0,146650.0,147000.0,179650.0,172200.0,167486.79350511,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-20,168250.0,172850.0,148350.0,169200.0,222750.0,169000.0,169500.0,166650.0,172850.0,157750.0,254950.0,224900.0,148400.0,166650.0,146650.0,147000.0,179650.0,172200.0,167235.55283434372,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-21,168250.0,171500.0,141100.0,169200.0,223600.0,169000.0,169500.0,166650.0,172850.0,157550.0,254950.0,224900.0,153400.0,166650.0,146650.0,147000.0,179650.0,172200.0,167039.02712378636,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-22,166650.0,171500.0,141100.0,169200.0,223600.0,169000.0,169500.0,166650.0,172850.0,156650.0,270400.0,224900.0,153400.0,166650.0,147400.0,147000.0,179650.0,172200.0,166820.49188318758,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-23,166650.0,171500.0,141100.0,169200.0,223600.0,169000.0,169500.0,166650.0,172850.0,156650.0,270400.0,224900.0,153400.0,166650.0,147400.0,147000.0,179650.0,172200.0,166601.95888226863,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-24,166650.0,171500.0,141100.0,169200.0,223600.0,169000.0,169500.0,166650.0,172850.0,156650.0,270400.0,224900.0,153400.0,166650.0,147400.0,147000.0,179650.0,172200.0,166383.33468090201,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-25,166650.0,171500.0,141100.0,169200.0,223600.0,169000.0,169500.0,166650.0,172850.0,156650.0,270400.0,224900.0,153400.0,166650.0,147400.0,147000.0,179650.0,172200.0,166157.9210593357,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-26,166650.0,171500.0,141100.0,169200.0,223600.0,169000.0,169500.0,166650.0,172850.0,156650.0,270400.0,224900.0,153400.0,166650.0,147400.0,147000.0,179650.0,172200.0,165946.24743897302,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-27,166650.0,171500.0,141100.0,169200.0,223600.0,169000.0,169500.0,166650.0,172850.0,156650.0,270400.0,224900.0,153400.0,166650.0,147400.0,147000.0,179650.0,172200.0,165711.96501907392,169950.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-28,166400.0,173100.0,142850.0,165700.0,223600.0,169000.0,169500.0,166650.0,172450.0,155800.0,270400.0,224900.0,154900.0,166650.0,147400.0,147000.0,184650.0,171900.0,165507.34458892248,172700.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,172850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-29,166400.0,173100.0,142850.0,165700.0,223600.0,169000.0,169500.0,166650.0,172450.0,156350.0,275700.0,224900.0,154900.0,162900.0,147400.0,147000.0,184650.0,171900.0,165289.5439389576,172700.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,177850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-06-30,166400.0,173100.0,142850.0,165700.0,223600.0,169000.0,169500.0,166650.0,172450.0,156350.0,275700.0,224900.0,154900.0,162900.0,147400.0,147000.0,184650.0,171900.0,165071.6514218446,172700.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,177850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-07-01,166550.0,173100.0,142850.0,165700.0,223600.0,169000.0,169500.0,166650.0,172450.0,156350.0,275700.0,224900.0,154900.0,162900.0,147400.0,147000.0,184650.0,171900.0,164853.52328443722,172700.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,177850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-07-02,166550.0,173100.0,142850.0,165700.0,223600.0,169000.0,169500.0,166650.0,172450.0,156350.0,275700.0,224900.0,154900.0,162900.0,147400.0,147000.0,184650.0,171900.0,164633.40371248618,172700.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,177850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-07-03,166550.0,173100.0,142850.0,165700.0,223600.0,169000.0,169500.0,166650.0,172450.0,156350.0,275700.0,224900.0,154900.0,162900.0,147400.0,147000.0,184650.0,171900.0,164414.60726129066,172700.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,177850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-07-04,166550.0,173100.0,142850.0,165700.0,223600.0,169000.0,169500.0,166650.0,172450.0,156350.0,275700.0,224900.0,154900.0,162900.0,147400.0,147000.0,184650.0,171900.0,164196.0804256728,172700.0,155900.0,143250.0,161150.0,182900.0,130000.0,169200.0,177850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-07-05,166550.0,172250.0,143100.0,165700.0,223850.0,169000.0,169500.0,166650.0,172700.0,154800.0,275700.0,224900.0,154900.0,162900.0,147400.0,147000.0,184650.0,171900.0,163978.98831881734,172700.0,157900.0,143250.0,161150.0,182900.0,130000.0,169200.0,177850.0,149900.0,143100.0,142900.0,156900.0,155000.0
2022-07-06,166550.0,172250.0,143100.0,165700.0,223850.0,169000.0,169500.0,166650.0,172600.0,154850.0,270700.0,224900.0,154900.0,168050.0,147900.0,147000.0,183400.0,171900.0,163760.81138487128,172700.0,157900.0,143250.0,161150.0,182900.0,130000.0,169200.0,182850.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-07,166550.0,172250.0,143100.0,165700.0,223850.0,169000.0,169500.0,166650.0,172600.0,154850.0,270700.0,224900.0,154900.0,168050.0,147900.0,147000.0,183400.0,171900.0,163542.78659608634,172700.0,157900.0,143250.0,161150.0,182900.0,130000.0,169200.0,182850.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-08,166550.0,172250.0,143100.0,165700.0,223850.0,169000.0,169500.0,166650.0,172600.0,154850.0,270700.0,224900.0,154900.0,168050.0,147900.0,147000.0,183400.0,171900.0,163324.87069567465,172700.0,157900.0,143250.0,161150.0,182900.0,130000.0,169200.0,182850.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-09,166550.0,172250.0,143100.0,165700.0,223850.0,169000.0,169500.0,166650.0,172600.0,154850.0,270700.0,224900.0,154900.0,168050.0,147900.0,147000.0,183400.0,171900.0,163106.62100144546,172700.0,157900.0,143250.0,161150.0,182900.0,130000.0,169200.0,182850.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-10,166550.0,172250.0,143100.0,165700.0,223850.0,169000.0,169500.0,166650.0,172600.0,154850.0,270700.0,224900.0,154900.0,168050.0,147900.0,147000.0,183400.0,171900.0,162882.36772285163,172700.0,157900.0,143250.0,161150.0,182900.0,130000.0,169200.0,182850.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-11,168050.0,172250.0,143100.0,165700.0,223850.0,169000.0,169500.0,166650.0,172600.0,154850.0,270700.0,224900.0,154900.0,168050.0,147900.0,147000.0,183400.0,171900.0,162667.82984920457,172700.0,157900.0,143250.0,161150.0,182900.0,130000.0,169200.0,182850.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-12,168050.0,162800.0,145100.0,164950.0,223850.0,169000.0,169500.0,166850.0,172900.0,156100.0,270700.0,224900.0,154900.0,168050.0,147900.0,147000.0,183400.0,171900.0,162450.02569836294,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,182850.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-13,168050.0,162800.0,145100.0,164950.0,223850.0,169000.0,169500.0,166850.0,173200.0,156050.0,270700.0,224900.0,154900.0,163050.0,147900.0,147000.0,183400.0,171900.0,162231.66092706288,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,183600.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-14,168050.0,162800.0,145100.0,164950.0,223850.0,169000.0,169500.0,166850.0,173200.0,156050.0,270700.0,224900.0,154900.0,163050.0,147900.0,147000.0,183400.0,171900.0,162013.25457571872,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,183600.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-15,168050.0,162800.0,145100.0,164950.0,223850.0,169000.0,169500.0,166850.0,173200.0,156050.0,270700.0,224900.0,154900.0,163050.0,147900.0,147000.0,183400.0,171900.0,161794.80065565917,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,183600.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-16,168050.0,162800.0,145100.0,164950.0,223850.0,169000.0,169500.0,166850.0,173200.0,156050.0,270700.0,224900.0,154900.0,163050.0,147900.0,147000.0,183400.0,171900.0,161576.0507089428,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,183600.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-17,168050.0,162800.0,145100.0,164950.0,223850.0,169000.0,169500.0,166850.0,173200.0,156050.0,270700.0,224900.0,154900.0,163050.0,147900.0,147000.0,183400.0,171900.0,161965.3993439729,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,183600.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-18,168050.0,162800.0,145100.0,164950.0,223850.0,169000.0,169500.0,166850.0,173200.0,156050.0,270700.0,224900.0,154900.0,163050.0,147900.0,147000.0,183400.0,171900.0,161882.12434911414,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,183600.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-19,168050.0,168000.0,145100.0,171950.0,223850.0,169000.0,169500.0,168050.0,174000.0,157350.0,270700.0,224900.0,154900.0,163050.0,147900.0,139000.0,184650.0,171900.0,161776.99600954505,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,183600.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-20,168050.0,168000.0,144891.5755786468,171950.0,223850.0,169000.0,169500.0,168050.0,174000.0,155600.0,238400.0,224900.0,154900.0,163050.0,147900.0,139000.0,184650.0,171900.0,161677.19909257264,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-21,168050.0,168000.0,144768.54881310472,171950.0,223850.0,169000.0,169500.0,168050.0,174000.0,155600.0,238400.0,224900.0,154900.0,163050.0,147900.0,139000.0,184650.0,171900.0,161591.53994934747,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-22,168050.0,168000.0,144528.95026998385,171950.0,223850.0,169000.0,169500.0,168050.0,174000.0,155600.0,238400.0,224900.0,154900.0,163050.0,147900.0,139000.0,184650.0,171900.0,161520.0813126133,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-23,168050.0,168000.0,144125.32654431928,171950.0,223850.0,169000.0,169500.0,168050.0,174000.0,155600.0,238400.0,224900.0,154900.0,163050.0,147900.0,139000.0,184650.0,171900.0,161032.95514178742,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-24,168050.0,168000.0,143871.26441644377,171950.0,223850.0,169000.0,169500.0,168050.0,174000.0,155600.0,238400.0,224900.0,154900.0,163050.0,147900.0,139000.0,184650.0,171900.0,161370.05206498955,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-25,164350.0,168000.0,143863.7773840768,171950.0,223850.0,169000.0,169500.0,168050.0,174000.0,155600.0,238400.0,224900.0,154900.0,163050.0,147900.0,139000.0,184650.0,171900.0,158254.08435245336,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-26,160650.0,170150.0,143600.0,171950.0,223850.0,169000.0,169500.0,167600.0,174000.0,154600.0,238400.0,224900.0,158400.0,163050.0,147900.0,147000.0,184650.0,170900.0,158244.39037323633,172700.0,132900.0,176000.0,161150.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,132900.0,156900.0,155000.0
2022-07-27,160650.0,170150.0,143600.0,171950.0,223850.0,169000.0,169500.0,167600.0,174000.0,155000.0,181400.0,224900.0,158400.0,163050.0,147900.0,147000.0,184650.0,170900.0,158157.96238365126,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,176850.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-07-28,160650.0,170150.0,143600.0,171950.0,223850.0,169000.0,169500.0,167600.0,174000.0,155000.0,181400.0,224900.0,158400.0,163050.0,147900.0,147000.0,184650.0,170900.0,158061.98379276457,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,176850.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-07-29,160650.0,170150.0,143600.0,171950.0,223850.0,169000.0,169500.0,167600.0,174000.0,155000.0,181400.0,224900.0,158400.0,163050.0,147900.0,147000.0,184650.0,170900.0,157954.41204367188,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,176850.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-07-30,160650.0,170150.0,143600.0,171950.0,223850.0,169000.0,169500.0,167600.0,174000.0,155000.0,181400.0,224900.0,158400.0,163050.0,147900.0,147000.0,184650.0,170900.0,157827.75167232132,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,176850.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-07-31,160650.0,170150.0,143600.0,171950.0,223850.0,169000.0,169500.0,167600.0,174000.0,155000.0,181400.0,224900.0,158400.0,163050.0,147900.0,147000.0,184650.0,170900.0,158279.26845435324,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,176850.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-01,160650.0,170150.0,143600.0,171950.0,223850.0,169000.0,169500.0,167600.0,174000.0,155000.0,181400.0,224900.0,158400.0,163050.0,147900.0,147000.0,184650.0,170900.0,158067.02694887557,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,176850.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-02,156600.0,169550.0,149350.0,170700.0,223850.0,169000.0,169500.0,167450.0,174000.0,158550.0,181400.0,224900.0,158400.0,163050.0,147900.0,150500.0,184650.0,175950.0,157911.73142581488,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,176850.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-03,157450.0,169550.0,149350.0,170700.0,223850.0,169000.0,169500.0,167450.0,174000.0,158550.0,164450.0,224900.0,158400.0,175450.0,147900.0,150500.0,184650.0,175950.0,157673.63446631373,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-04,157450.0,169550.0,149350.0,170700.0,223850.0,169000.0,169500.0,167450.0,174000.0,158550.0,164450.0,224900.0,158400.0,175450.0,147900.0,150500.0,184650.0,175950.0,157439.46702493343,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-05,157450.0,169550.0,149350.0,170700.0,223850.0,169000.0,169500.0,167450.0,174000.0,158550.0,164450.0,224900.0,158400.0,175450.0,147900.0,150500.0,184650.0,175950.0,157198.80215700925,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-06,157450.0,169550.0,149350.0,170700.0,223850.0,169000.0,169500.0,167450.0,174000.0,158550.0,164450.0,224900.0,158400.0,175450.0,147900.0,150500.0,184650.0,175950.0,156938.07704160726,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-07,157450.0,169550.0,149350.0,170700.0,223850.0,169000.0,169500.0,167450.0,174000.0,158550.0,164450.0,224900.0,158400.0,175450.0,147900.0,150500.0,184650.0,175950.0,156673.01639856203,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-08,157450.0,169550.0,149350.0,170700.0,223850.0,169000.0,169500.0,167450.0,174000.0,158550.0,164450.0,224900.0,158400.0,175450.0,147900.0,150500.0,184650.0,175950.0,156655.23331584476,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,169200.0,177100.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-09,158300.0,173300.0,149350.0,183900.0,223850.0,169000.0,169500.0,168050.0,175200.0,157250.0,164450.0,224900.0,166400.0,175450.0,147900.0,148750.0,187150.0,172400.0,156498.91646137365,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,177100.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-10,158300.0,173300.0,149350.0,183900.0,223850.0,169000.0,169500.0,168050.0,175550.0,157250.0,178900.0,224899.68517104306,166400.0,180450.0,147900.0,148750.0,187150.0,172400.0,156206.6681456039,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,176600.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-11,158300.0,173300.0,149350.0,183900.0,223850.0,169000.0,169500.0,168050.0,175550.0,157250.0,178900.0,224899.31118563903,166400.0,180450.0,147900.0,148750.0,187150.0,172400.0,155934.44427423138,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,176600.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-12,159050.0,173300.0,149350.0,183900.0,223850.0,169000.0,169500.0,168050.0,175550.0,157250.0,178900.0,224898.95726837017,166400.0,180450.0,147900.0,148750.0,187150.0,172400.0,155653.73894853875,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,176600.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-13,159050.0,173300.0,149350.0,183900.0,223850.0,169000.0,169500.0,168050.0,175550.0,157250.0,178900.0,224898.93845354056,166400.0,180450.0,147900.0,148750.0,187150.0,172400.0,155349.42603146227,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,176600.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-14,159050.0,173300.0,149350.0,183900.0,223850.0,169000.0,169500.0,168050.0,175550.0,157250.0,178900.0,224899.79090288194,166400.0,180450.0,147900.0,148750.0,187150.0,172400.0,154800.33575927382,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,176600.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-15,157150.0,173300.0,149350.0,183900.0,223850.0,169000.0,169500.0,168050.0,175550.0,157250.0,178900.0,224901.78878212045,166400.0,180450.0,147900.0,148750.0,187150.0,172400.0,155023.68421052632,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,176600.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-16,155250.0,173300.0,149350.0,175200.0,233150.0,169000.0,169500.0,168050.0,175950.0,160900.0,178900.0,224904.8713046045,166400.0,180450.0,147900.0,137950.0,189400.0,172400.0,155086.95535681534,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,176600.0,149900.0,143100.0,156900.0,156900.0,155000.0
2022-08-17,155250.0,173300.0,149350.0,175200.0,233150.0,169000.0,169500.0,168050.0,175950.0,160900.0,146900.0,224900.8464991127,166400.0,180700.0,147900.0,137950.0,189400.0,172400.0,155022.82329263593,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,156900.0,155000.0
2022-08-18,155250.0,173300.0,149350.0,175200.0,233150.0,169000.0,169500.0,168050.0,175950.0,160900.0,146900.0,224897.60218591726,166400.0,180700.0,147900.0,137950.0,189400.0,172400.0,154959.7791846171,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,156900.0,155000.0
2022-08-19,153650.0,173300.0,149350.0,175200.0,233150.0,169000.0,169500.0,168050.0,175950.0,160900.0,146900.0,224895.50706841084,166400.0,180700.0,147900.0,137950.0,189400.0,172400.0,154888.0507797394,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,156900.0,155000.0
2022-08-20,153650.0,173300.0,149350.0,175200.0,233150.0,169000.0,169500.0,168050.0,175950.0,160900.0,146900.0,224895.28731905544,166400.0,180700.0,147900.0,137950.0,189400.0,172400.0,154794.0255270447,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,156900.0,155000.0
2022-08-21,153650.0,173300.0,149350.0,175200.0,233150.0,169000.0,169500.0,168050.0,175950.0,160900.0,146900.0,224897.93082297116,166400.0,180700.0,147900.0,137950.0,189400.0,172400.0,154696.6561583079,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,156900.0,155000.0
2022-08-22,153650.0,173300.0,149350.0,175200.0,233150.0,169000.0,169500.0,168050.0,175950.0,160900.0,146900.0,224903.71257780973,166400.0,180700.0,147900.0,137950.0,189400.0,172400.0,153494.73684210525,172700.0,132900.0,176000.0,161400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,156900.0,155000.0
2022-08-23,153550.0,173000.0,141100.0,175450.0,233150.0,169000.0,169500.0,167150.0,179450.0,159850.0,146900.0,224900.0,166400.0,180700.0,147900.0,153950.0,189400.0,172400.0,153276.31578947368,172700.0,132900.0,170500.0,161400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,158600.0,155000.0
2022-08-24,153550.0,173000.0,141100.0,175450.0,233150.0,169000.0,169500.0,167150.0,179450.0,160500.0,146900.0,224900.0,166400.0,180950.0,147900.0,153950.0,189400.0,172900.0,153057.8947368421,172700.0,132900.0,170500.0,169400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,158600.0,155000.0
2022-08-25,153550.0,173000.0,141100.0,175450.0,233150.0,169000.0,169500.0,167150.0,179450.0,160500.0,146900.0,224900.0,166400.0,180950.0,147900.0,153950.0,189400.0,172900.0,152839.47368421053,172700.0,132900.0,170500.0,169400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,158600.0,155000.0
2022-08-26,153550.0,173000.0,141100.0,175450.0,233150.0,169000.0,169500.0,167150.0,179450.0,160500.0,146900.0,224900.0,166400.0,180950.0,147900.0,153950.0,189400.0,172900.0,152621.05263157893,172700.0,132900.0,170500.0,169400.0,182900.0,130000.0,167950.0,181750.0,149900.0,143100.0,153900.0,158600.0,155000.0
